area_fips,industry_code,year,qtr,area_title,industry_title,qtrly_estabs_count,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,avg_wkly_wage
8113,10,2015,4,"San Miguel County, Colorado","Total, all industries",639,3905,3379,4850,43201938,822
8115,10,2015,1,"Sedgwick County, Colorado","Total, all industries",68,445,458,450,3912941,667
8115,10,2015,2,"Sedgwick County, Colorado","Total, all industries",66,451,438,453,3827061,658
8115,10,2015,3,"Sedgwick County, Colorado","Total, all industries",66,464,442,454,3769770,640
8115,10,2015,4,"Sedgwick County, Colorado","Total, all industries",66,457,452,450,4143594,704
8117,10,2015,1,"Summit County, Colorado","Total, all industries",2140,20392,20422,20492,160771917,605
8117,10,2015,2,"Summit County, Colorado","Total, all industries",2150,18460,14544,16362,147352104,689
8117,10,2015,3,"Summit County, Colorado","Total, all industries",2173,16988,16969,16332,154217315,708
8117,10,2015,4,"Summit County, Colorado","Total, all industries",2198,15665,17712,20942,183531567,780
8119,10,2015,1,"Teller County, Colorado","Total, all industries",728,5131,5175,5227,47300327,703
8119,10,2015,2,"Teller County, Colorado","Total, all industries",742,5271,5554,5809,47926655,665
8119,10,2015,3,"Teller County, Colorado","Total, all industries",758,5955,6196,5881,52218357,668
8119,10,2015,4,"Teller County, Colorado","Total, all industries",756,5698,5647,5539,56154455,768
8121,10,2015,1,"Washington County, Colorado","Total, all industries",124,731,736,741,9185482,960
8121,10,2015,2,"Washington County, Colorado","Total, all industries",124,741,736,765,7117969,733
8121,10,2015,3,"Washington County, Colorado","Total, all industries",125,788,766,757,7244606,723
8121,10,2015,4,"Washington County, Colorado","Total, all industries",124,753,737,744,7970594,823
8123,10,2015,1,"Weld County, Colorado","Total, all industries",6392,86938,87073,86817,1085633497,961
8123,10,2015,2,"Weld County, Colorado","Total, all industries",6490,87139,87111,87038,1002685737,886
8123,10,2015,3,"Weld County, Colorado","Total, all industries",6596,86923,86735,86128,975634129,867
8123,10,2015,4,"Weld County, Colorado","Total, all industries",6581,86467,85841,84945,1059512960,950
8125,10,2015,1,"Yuma County, Colorado","Total, all industries",374,2963,2971,2950,27745516,721
8125,10,2015,2,"Yuma County, Colorado","Total, all industries",374,2915,2932,2991,26963999,704
8125,10,2015,3,"Yuma County, Colorado","Total, all industries",384,3036,3022,2984,27620700,705
8125,10,2015,4,"Yuma County, Colorado","Total, all industries",382,2988,2959,2963,30067213,779
8999,10,2015,1,"Unknown Or Undefined, Colorado","Total, all industries",3567,19777,20279,20363,433227877,1655
8999,10,2015,2,"Unknown Or Undefined, Colorado","Total, all industries",2914,19155,19445,19781,381302849,1507
8999,10,2015,3,"Unknown Or Undefined, Colorado","Total, all industries",2682,18920,19276,19507,392649944,1570
8999,10,2015,4,"Unknown Or Undefined, Colorado","Total, all industries",2831,19058,19469,19325,420003571,1675
9001,10,2015,1,"Fairfield County, Connecticut","Total, all industries",33556,368945,366075,368149,9718168532,2033
9001,10,2015,2,"Fairfield County, Connecticut","Total, all industries",33813,372752,378185,383268,7464481950,1519
9001,10,2015,3,"Fairfield County, Connecticut","Total, all industries",34106,381457,378781,376051,7130258231,1448
9001,10,2015,4,"Fairfield County, Connecticut","Total, all industries",34168,379529,381277,383105,8872498971,1790
9003,10,2015,1,"Hartford County, Connecticut","Total, all industries",25839,426287,425516,427833,7987068509,1440
9003,10,2015,2,"Hartford County, Connecticut","Total, all industries",26022,432771,437538,441933,6464369353,1137
9003,10,2015,3,"Hartford County, Connecticut","Total, all industries",26446,437240,436069,435712,6443761701,1136
9003,10,2015,4,"Hartford County, Connecticut","Total, all industries",26416,437709,439229,439095,7440952657,1305
9005,10,2015,1,"Litchfield County, Connecticut","Total, all industries",5514,51950,51244,51516,517409335,772
9005,10,2015,2,"Litchfield County, Connecticut","Total, all industries",5581,52735,53811,54459,561794313,805
9005,10,2015,3,"Litchfield County, Connecticut","Total, all industries",5630,54174,53740,53709,575865339,822
9005,10,2015,4,"Litchfield County, Connecticut","Total, all industries",5613,53707,53680,53645,652030373,934
9007,10,2015,1,"Middlesex County, Connecticut","Total, all industries",4838,55904,55646,55886,677763196,934
9007,10,2015,2,"Middlesex County, Connecticut","Total, all industries",4892,57393,59161,60221,706462816,922
9007,10,2015,3,"Middlesex County, Connecticut","Total, all industries",4918,59525,59554,58578,714680922,928
9007,10,2015,4,"Middlesex County, Connecticut","Total, all industries",4915,58534,58054,58109,827910300,1094
9009,10,2015,1,"New Haven County, Connecticut","Total, all industries",22495,306799,304991,306442,4040012042,1015
9009,10,2015,2,"New Haven County, Connecticut","Total, all industries",22695,309840,313686,316065,3972187962,976
9009,10,2015,3,"New Haven County, Connecticut","Total, all industries",22854,312862,311860,312347,4071003954,1003
9009,10,2015,4,"New Haven County, Connecticut","Total, all industries",22812,314507,316539,317094,4569296591,1112
9011,10,2015,1,"New London County, Connecticut","Total, all industries",6658,87385,86835,87556,1217297325,1073
9011,10,2015,2,"New London County, Connecticut","Total, all industries",6763,89330,91857,93353,1131983230,952
9011,10,2015,3,"New London County, Connecticut","Total, all industries",6854,91937,91905,91824,1133751126,949
9011,10,2015,4,"New London County, Connecticut","Total, all industries",6836,92092,91682,91704,1273657064,1067
9013,10,2015,1,"Tolland County, Connecticut","Total, all industries",2869,0,0,0,0,0
9013,10,2015,2,"Tolland County, Connecticut","Total, all industries",2888,0,0,0,0,0
9013,10,2015,3,"Tolland County, Connecticut","Total, all industries",2916,0,0,0,0,0
9013,10,2015,4,"Tolland County, Connecticut","Total, all industries",2914,0,0,0,0,0
9015,10,2015,1,"Windham County, Connecticut","Total, all industries",2473,31375,31200,31380,316473296,777
9015,10,2015,2,"Windham County, Connecticut","Total, all industries",2502,31830,32217,32699,329275806,785
9015,10,2015,3,"Windham County, Connecticut","Total, all industries",2534,32284,32442,32051,322013178,768
9015,10,2015,4,"Windham County, Connecticut","Total, all industries",2519,31956,31898,31752,352486341,851
9999,10,2015,1,"Unknown Or Undefined, Connecticut","Total, all industries",6807,0,0,0,0,0
9999,10,2015,2,"Unknown Or Undefined, Connecticut","Total, all industries",6760,0,0,0,0,0
9999,10,2015,3,"Unknown Or Undefined, Connecticut","Total, all industries",6705,0,0,0,0,0
9999,10,2015,4,"Unknown Or Undefined, Connecticut","Total, all industries",6629,0,0,0,0,0
10001,10,2015,1,"Kent County, Delaware","Total, all industries",3656,0,0,0,0,0
10001,10,2015,2,"Kent County, Delaware","Total, all industries",3695,0,0,0,0,0
10001,10,2015,3,"Kent County, Delaware","Total, all industries",3730,0,0,0,0,0
10001,10,2015,4,"Kent County, Delaware","Total, all industries",3751,0,0,0,0,0
10003,10,2015,1,"New Castle County, Delaware","Total, all industries",18556,244382,244283,245084,4137523023,1301
10003,10,2015,2,"New Castle County, Delaware","Total, all industries",18668,247395,250443,251350,3613131946,1113
10003,10,2015,3,"New Castle County, Delaware","Total, all industries",18857,252602,251595,250168,3493975335,1069
10003,10,2015,4,"New Castle County, Delaware","Total, all industries",18997,253538,258566,258888,4004396778,1199
10005,10,2015,1,"Sussex County, Delaware","Total, all industries",6088,59330,59140,59952,531315793,687
10005,10,2015,2,"Sussex County, Delaware","Total, all industries",6118,62707,66688,70509,572230382,661
10005,10,2015,3,"Sussex County, Delaware","Total, all industries",6169,72374,71829,68705,632511686,686
10005,10,2015,4,"Sussex County, Delaware","Total, all industries",6255,65441,64579,63860,671346866,799
10999,10,2015,1,"Unknown Or Undefined, Delaware","Total, all industries",1752,0,0,0,0,0
10999,10,2015,2,"Unknown Or Undefined, Delaware","Total, all industries",1669,0,0,0,0,0
10999,10,2015,3,"Unknown Or Undefined, Delaware","Total, all industries",1626,0,0,0,0,0
10999,10,2015,4,"Unknown Or Undefined, Delaware","Total, all industries",1586,0,0,0,0,0
11001,10,2015,1,District of Columbia,"Total, all industries",36681,493591,496949,499054,10449995357,1619
11001,10,2015,2,District of Columbia,"Total, all industries",36944,503409,505199,506410,9783902561,1490
11001,10,2015,3,District of Columbia,"Total, all industries",38079,508461,506590,508887,9752523980,1477
11001,10,2015,4,District of Columbia,"Total, all industries",38773,516663,517669,518406,11265747645,1674
12001,10,2015,1,"Alachua County, Florida","Total, all industries",6657,85642,86514,87053,778440184,693
12001,10,2015,2,"Alachua County, Florida","Total, all industries",6545,89478,87675,86575,813798024,712
12001,10,2015,3,"Alachua County, Florida","Total, all industries",6619,86954,87364,88922,812364534,712
12001,10,2015,4,"Alachua County, Florida","Total, all industries",6626,89681,90708,91017,937501319,797
12003,10,2015,1,"Baker County, Florida","Total, all industries",402,4361,4406,4418,30176044,528
12003,10,2015,2,"Baker County, Florida","Total, all industries",387,4498,4529,4495,31400208,536
12003,10,2015,3,"Baker County, Florida","Total, all industries",384,4519,4573,4527,32776695,555
12003,10,2015,4,"Baker County, Florida","Total, all industries",381,4540,4585,4688,36278463,606
12005,10,2015,1,"Bay County, Florida","Total, all industries",5457,60257,61145,63802,537952304,670
12005,10,2015,2,"Bay County, Florida","Total, all industries",5277,63910,64167,65543,551844996,658
12005,10,2015,3,"Bay County, Florida","Total, all industries",5309,65551,64866,63807,575232849,683
12005,10,2015,4,"Bay County, Florida","Total, all industries",5319,63682,63535,62795,620770257,754
12007,10,2015,1,"Bradford County, Florida","Total, all industries",506,4274,4278,4336,37275975,667
12007,10,2015,2,"Bradford County, Florida","Total, all industries",492,4370,4444,4472,39832503,692
12007,10,2015,3,"Bradford County, Florida","Total, all industries",486,4474,4490,4498,40240739,690
12007,10,2015,4,"Bradford County, Florida","Total, all industries",479,4499,4539,4559,44139504,749
12009,10,2015,1,"Brevard County, Florida","Total, all industries",14859,163551,165385,166133,1808541275,843
12009,10,2015,2,"Brevard County, Florida","Total, all industries",14540,166158,166642,166377,1812652163,838
12009,10,2015,3,"Brevard County, Florida","Total, all industries",14707,166654,167207,166430,1871873212,863
12009,10,2015,4,"Brevard County, Florida","Total, all industries",14849,167836,169378,170249,2054974731,935
12011,10,2015,1,"Broward County, Florida","Total, all industries",67030,649696,653147,655338,7734847947,912
12011,10,2015,2,"Broward County, Florida","Total, all industries",65125,655254,657335,657634,7596167038,890
12011,10,2015,3,"Broward County, Florida","Total, all industries",65526,655634,659003,659878,7508129939,878
12011,10,2015,4,"Broward County, Florida","Total, all industries",66714,669542,678549,684067,8802566455,1000
12013,10,2015,1,"Calhoun County, Florida","Total, all industries",219,1898,1905,1911,12789158,517
12013,10,2015,2,"Calhoun County, Florida","Total, all industries",214,1919,1916,1927,14089148,564
12013,10,2015,3,"Calhoun County, Florida","Total, all industries",219,1819,1846,1870,13188868,550
12013,10,2015,4,"Calhoun County, Florida","Total, all industries",218,1945,1949,1962,15043920,593
12015,10,2015,1,"Charlotte County, Florida","Total, all industries",4421,38597,38945,39168,315644802,624
12015,10,2015,2,"Charlotte County, Florida","Total, all industries",4312,39337,38860,38282,322280542,639
12015,10,2015,3,"Charlotte County, Florida","Total, all industries",4364,37954,38089,38049,313887125,635
12015,10,2015,4,"Charlotte County, Florida","Total, all industries",4387,39111,40070,40829,384136396,739
12017,10,2015,1,"Citrus County, Florida","Total, all industries",3064,26485,26770,27457,230743400,660
12017,10,2015,2,"Citrus County, Florida","Total, all industries",2984,27661,27564,27662,236940851,660
12017,10,2015,3,"Citrus County, Florida","Total, all industries",2992,27483,27432,27462,236790595,663
12017,10,2015,4,"Citrus County, Florida","Total, all industries",3019,27990,28140,28158,267279414,732
12019,10,2015,1,"Clay County, Florida","Total, all industries",4226,39368,39596,39869,331510423,644
12019,10,2015,2,"Clay County, Florida","Total, all industries",4096,39977,40176,40305,335436496,643
12019,10,2015,3,"Clay County, Florida","Total, all industries",4133,40750,41037,40659,349617601,659
12019,10,2015,4,"Clay County, Florida","Total, all industries",4158,41033,41698,42231,391756959,723
12021,10,2015,1,"Collier County, Florida","Total, all industries",12845,124589,125918,126342,1335361808,818
12021,10,2015,2,"Collier County, Florida","Total, all industries",12632,123791,120584,116847,1266120848,809
12021,10,2015,3,"Collier County, Florida","Total, all industries",12728,114294,115173,115782,1212707595,811
12021,10,2015,4,"Collier County, Florida","Total, all industries",12985,120932,126989,129692,1576450903,963
12023,10,2015,1,"Columbia County, Florida","Total, all industries",1428,17183,17271,17501,137273724,610
12023,10,2015,2,"Columbia County, Florida","Total, all industries",1407,17669,17967,18163,139437917,598
12023,10,2015,3,"Columbia County, Florida","Total, all industries",1388,18044,18315,18387,147896594,623
12023,10,2015,4,"Columbia County, Florida","Total, all industries",1406,18669,18787,19098,169996261,694
12027,10,2015,1,"DeSoto County, Florida","Total, all industries",586,6397,6321,6397,48746185,588
12027,10,2015,2,"DeSoto County, Florida","Total, all industries",573,6463,6443,6193,50296065,608
12027,10,2015,3,"DeSoto County, Florida","Total, all industries",581,5847,5960,6021,47937655,621
12027,10,2015,4,"DeSoto County, Florida","Total, all industries",580,6181,6338,6626,56613452,682
12029,10,2015,1,"Dixie County, Florida","Total, all industries",208,1514,1544,1571,11640500,580
12029,10,2015,2,"Dixie County, Florida","Total, all industries",199,1573,1594,1582,11961055,581
12029,10,2015,3,"Dixie County, Florida","Total, all industries",191,1571,1557,1615,12175300,592
12029,10,2015,4,"Dixie County, Florida","Total, all industries",194,1613,1581,1625,13295586,637
12031,10,2015,1,"Duval County, Florida","Total, all industries",27838,409630,412521,415629,5293187720,987
12031,10,2015,2,"Duval County, Florida","Total, all industries",26864,418769,420076,420601,4865235593,891
12031,10,2015,3,"Duval County, Florida","Total, all industries",27262,420150,422555,423396,4904995204,894
